trial,register,rdistance,strength,recalibrated,edistance
0,10.0,71.0,-12149.0,0,95
0,0.0,78.0,-11859.0,0,95
0,10.0,71.0,-11962.0,0,95
0,0.0,79.0,-11922.0,0,95
0,10.0,71.0,-12082.0,0,95
0,0.0,79.0,-11699.0,0,95
0,10.0,71.0,-12024.0,0,95
0,0.0,78.0,-11664.0,0,95
0,10.0,71.0,-12040.0,0,95
0,0.0,78.0,-11808.0,0,95
0,10.0,71.0,-11905.0,0,95
0,0.0,78.0,-11774.0,0,95
0,10.0,71.0,-12046.0,0,95
0,0.0,78.0,-11761.0,0,95
0,10.0,72.0,-12097.0,0,95
0,0.0,78.0,-11710.0,0,95
0,10.0,71.0,-12078.0,0,95
0,0.0,78.0,-11824.0,0,95
0,10.0,72.0,-12042.0,0,95
0,0.0,79.0,-11903.0,0,95
0,10.0,71.0,-12253.0,0,95
0,0.0,78.0,-11756.0,0,95
0,10.0,72.0,-11972.0,0,95
0,0.0,79.0,-11758.0,0,95
0,10.0,70.0,-12045.0,0,95
0,0.0,78.0,-11834.0,0,95
1,0.0,75.0,-5819.0,0,93
1,10.0,57.0,-10652.0,0,93
1,0.0,75.0,-5791.0,0,93
1,10.0,58.0,-10718.0,0,93
1,0.0,75.0,-5937.0,0,93
1,10.0,57.0,-10740.0,0,93
1,0.0,75.0,-5972.0,0,93
1,10.0,57.0,-10858.0,0,93
1,0.0,75.0,-5955.0,0,93
1,10.0,57.0,-10796.0,0,93
1,0.0,75.0,-5891.0,0,93
1,10.0,58.0,-10879.0,0,93
1,0.0,75.0,-6067.0,0,93
1,10.0,57.0,-10793.0,0,93
1,0.0,75.0,-6104.0,0,93
1,10.0,57.0,-10934.0,0,93
1,0.0,75.0,-6090.0,0,93
1,10.0,57.0,-10804.0,0,93
1,0.0,75.0,-5981.0,0,93
1,10.0,58.0,-10800.0,0,93
1,0.0,75.0,-6084.0,0,93
1,10.0,57.0,-10839.0,0,93
1,0.0,75.0,-6158.0,0,93
1,10.0,57.0,-10800.0,0,93
1,0.0,75.0,-5975.0,0,93
1,10.0,57.0,-10768.0,0,93
1,0.0,75.0,-6102.0,0,93
1,10.0,57.0,-10759.0,0,93
1,0.0,75.0,-6101.0,0,93
1,10.0,57.0,-11010.0,0,93
1,0.0,75.0,-6165.0,0,93
1,10.0,57.0,-10812.0,0,93
1,0.0,75.0,-6007.0,0,93
1,10.0,56.0,-10861.0,0,93
1,0.0,75.0,-6104.0,0,93
1,10.0,57.0,-10762.0,0,93
1,0.0,75.0,-6182.0,0,93
1,10.0,57.0,-10848.0,0,93
1,0.0,75.0,-6130.0,0,93
1,10.0,57.0,-10895.0,0,93
