trial,register,rdistance,strength,edistance
3,0.0,83.0,-2614.0,89
3,0.0,83.0,-2608.0,89
3,0.0,83.0,-2655.0,89
3,0.0,83.0,-2615.0,89
3,0.0,83.0,-2624.0,89
3,0.0,83.0,-2655.0,89
3,0.0,83.0,-2674.0,89
3,0.0,83.0,-2670.0,89
3,0.0,83.0,-2643.0,89
3,0.0,83.0,-2660.0,89
3,0.0,83.0,-2681.0,89
3,0.0,83.0,-2623.0,89
3,0.0,83.0,-2681.0,89
3,0.0,83.0,-2625.0,89
3,0.0,83.0,-2646.0,89
3,0.0,83.0,-2569.0,89
3,0.0,83.0,-2694.0,89
3,0.0,83.0,-2560.0,89
3,0.0,83.0,-2676.0,89
3,0.0,83.0,-2608.0,89
3,0.0,83.0,-2686.0,89
3,0.0,83.0,-2670.0,89
3,0.0,83.0,-2635.0,89
3,0.0,83.0,-2703.0,89
3,0.0,83.0,-2664.0,89
3,0.0,83.0,-2693.0,89
3,0.0,83.0,-2629.0,89
3,0.0,83.0,-2613.0,89
3,0.0,83.0,-2710.0,89
3,0.0,83.0,-2634.0,89
3,0.0,83.0,-2663.0,89
3,0.0,83.0,-2653.0,89
3,0.0,83.0,-2677.0,89
3,0.0,83.0,-2708.0,89
3,0.0,83.0,-2669.0,89
3,0.0,83.0,-2617.0,89
3,0.0,83.0,-2705.0,89
3,0.0,83.0,-2624.0,89
3,0.0,83.0,-2663.0,89
3,0.0,83.0,-2742.0,89
3,0.0,83.0,-2713.0,89
3,0.0,83.0,-2615.0,89
3,0.0,83.0,-2645.0,89
3,0.0,83.0,-2661.0,89
3,0.0,83.0,-2741.0,89
3,0.0,83.0,-2785.0,89
4,0.0,81.0,-1972.0,87
4,0.0,81.0,-1987.0,87
4,0.0,81.0,-1955.0,87
4,0.0,81.0,-1972.0,87
4,0.0,81.0,-1953.0,87
4,0.0,81.0,-1942.0,87
4,0.0,81.0,-2029.0,87
4,0.0,81.0,-1965.0,87
4,0.0,81.0,-2011.0,87
4,0.0,81.0,-2019.0,87
4,0.0,81.0,-1949.0,87
4,0.0,81.0,-2063.0,87
4,0.0,81.0,-2017.0,87
4,0.0,81.0,-1983.0,87
4,0.0,81.0,-2013.0,87
4,0.0,81.0,-2013.0,87
4,0.0,81.0,-2028.0,87
4,0.0,81.0,-2059.0,87
4,0.0,81.0,-1989.0,87
4,0.0,81.0,-1970.0,87
4,0.0,81.0,-1983.0,87
4,0.0,81.0,-1982.0,87
4,0.0,81.0,-1963.0,87
4,0.0,81.0,-1971.0,87
4,0.0,82.0,-2005.0,87
4,0.0,81.0,-2023.0,87
4,0.0,81.0,-1984.0,87
4,0.0,82.0,-2023.0,87
4,0.0,81.0,-1973.0,87
4,0.0,81.0,-2017.0,87
4,0.0,82.0,-2007.0,87
4,0.0,81.0,-2007.0,87
4,0.0,81.0,-2015.0,87
4,0.0,81.0,-2016.0,87
4,0.0,82.0,-2037.0,87
4,0.0,81.0,-2020.0,87
4,0.0,81.0,-2029.0,87
4,0.0,82.0,-1890.0,87
4,0.0,81.0,-2013.0,87
4,0.0,81.0,-2007.0,87
4,0.0,81.0,-2058.0,87
4,0.0,82.0,-1984.0,87
4,0.0,81.0,-1994.0,87
4,0.0,82.0,-1972.0,87
4,0.0,81.0,-1995.0,87
4,0.0,82.0,-1966.0,87
4,0.0,81.0,-2028.0,87
4,0.0,81.0,-1991.0,87
4,0.0,81.0,-1969.0,87
4,0.0,82.0,-1991.0,87
