trial,register,rdistance,strength,edistance
0,0.0,143.0,-26622.0,145
0,0.0,141.0,-27019.0,145
0,0.0,92.0,-2179.0,145
0,0.0,92.0,-2216.0,145
0,0.0,95.0,-7207.0,145
0,0.0,95.0,-2771.0,145
0,0.0,93.0,-2745.0,145
0,0.0,92.0,-2372.0,145
0,0.0,92.0,-1852.0,145
0,0.0,93.0,-2470.0,145
0,0.0,93.0,-1967.0,145
0,0.0,93.0,-1662.0,145
0,0.0,93.0,-1723.0,145
0,0.0,93.0,-2105.0,145
0,0.0,93.0,-2358.0,145
0,0.0,93.0,-2277.0,145
0,0.0,93.0,-2361.0,145
0,0.0,93.0,-2383.0,145
0,0.0,93.0,-2294.0,145
0,0.0,93.0,-2306.0,145
1,0.0,96.0,-11098.0,140
1,0.0,99.0,-9017.0,140
1,0.0,92.0,-2580.0,140
1,0.0,93.0,-1832.0,140
1,0.0,93.0,-2119.0,140
1,0.0,93.0,-1988.0,140
1,0.0,93.0,-2032.0,140
1,0.0,93.0,-2110.0,140
1,0.0,93.0,-2180.0,140
1,0.0,93.0,-2042.0,140
1,0.0,93.0,-2054.0,140
1,0.0,93.0,-2087.0,140
1,0.0,93.0,-2050.0,140
1,0.0,93.0,-2019.0,140
1,0.0,93.0,-2268.0,140
1,0.0,93.0,-2141.0,140
1,0.0,92.0,-2169.0,140
1,0.0,93.0,-2251.0,140
1,0.0,93.0,-2177.0,140
1,0.0,93.0,-2189.0,140
1,0.0,93.0,-2076.0,140
1,0.0,93.0,-2260.0,140
1,0.0,93.0,-2097.0,140
1,0.0,92.0,-2084.0,140
1,0.0,93.0,-2260.0,140
0,0.0,140.0,-696.0,145
0,0.0,140.0,-772.0,145
0,0.0,140.0,-786.0,145
0,0.0,140.0,-787.0,145
0,0.0,140.0,-780.0,145
0,0.0,140.0,-802.0,145
0,0.0,140.0,-822.0,145
0,0.0,140.0,-714.0,145
0,0.0,140.0,-829.0,145
0,0.0,140.0,-789.0,145
0,0.0,140.0,-869.0,145
0,0.0,140.0,-751.0,145
0,0.0,140.0,-787.0,145
0,0.0,140.0,-840.0,145
0,0.0,140.0,-911.0,145
0,0.0,140.0,-895.0,145
0,0.0,140.0,-775.0,145
0,0.0,140.0,-751.0,145
0,0.0,140.0,-834.0,145
0,0.0,140.0,-978.0,145
0,0.0,140.0,-725.0,145
0,0.0,140.0,-798.0,145
0,0.0,140.0,-811.0,145
0,0.0,140.0,-771.0,145
0,0.0,140.0,-737.0,145
0,0.0,140.0,-854.0,145
0,0.0,140.0,-850.0,145
0,0.0,140.0,-807.0,145
0,0.0,140.0,-837.0,145
0,0.0,140.0,-945.0,145
0,0.0,140.0,-838.0,145
0,0.0,140.0,-880.0,145
0,0.0,140.0,-762.0,145
0,0.0,140.0,-879.0,145
0,0.0,140.0,-864.0,145
0,0.0,140.0,-812.0,145
0,0.0,140.0,-817.0,145
0,0.0,140.0,-770.0,145
0,0.0,140.0,-934.0,145
0,0.0,140.0,-861.0,145
0,0.0,140.0,-840.0,145
0,0.0,140.0,-817.0,145
0,0.0,140.0,-858.0,145
0,0.0,140.0,-898.0,145
0,0.0,140.0,-908.0,145
0,0.0,140.0,-873.0,145
0,0.0,140.0,-1037.0,145
0,0.0,140.0,-991.0,145
0,0.0,140.0,-806.0,145
0,0.0,140.0,-745.0,145
1,0.0,135.0,-115.0,140
1,0.0,135.0,-22.0,140
1,0.0,135.0,-69.0,140
1,0.0,135.0,-125.0,140
1,0.0,135.0,-170.0,140
1,0.0,135.0,-91.0,140
1,0.0,135.0,-152.0,140
1,0.0,135.0,-145.0,140
1,0.0,135.0,-176.0,140
1,0.0,135.0,-236.0,140
1,0.0,135.0,-145.0,140
1,0.0,135.0,-134.0,140
1,0.0,135.0,-131.0,140
1,0.0,135.0,-155.0,140
1,0.0,135.0,-115.0,140
1,0.0,135.0,-215.0,140
