trial,register,rdistance,strength,recalibrated,edistance
3,0.0,88.0,2854.0,0,89
3,10.0,46.0,-15036.0,0,89
3,0.0,88.0,2753.0,0,89
3,10.0,48.0,-14903.0,0,89
3,0.0,88.0,2770.0,0,89
3,10.0,48.0,-14874.0,0,89
3,0.0,88.0,2766.0,0,89
3,10.0,48.0,-14923.0,0,89
3,0.0,88.0,2778.0,0,89
3,10.0,48.0,-14822.0,0,89
3,0.0,88.0,2779.0,0,89
3,10.0,45.0,-15296.0,0,89
3,0.0,88.0,2786.0,0,89
3,10.0,48.0,-14864.0,0,89
3,0.0,88.0,2825.0,0,89
3,10.0,47.0,-14952.0,0,89
3,0.0,88.0,2787.0,0,89
3,10.0,48.0,-14871.0,0,89
3,0.0,88.0,2816.0,0,89
3,10.0,48.0,-14789.0,0,89
3,0.0,88.0,2776.0,0,89
3,10.0,48.0,-14850.0,0,89
3,0.0,88.0,2762.0,0,89
3,10.0,45.0,-15204.0,0,89
3,0.0,88.0,2798.0,0,89
3,10.0,46.0,-15180.0,0,89
3,0.0,88.0,2811.0,0,89
3,10.0,47.0,-15031.0,0,89
3,0.0,88.0,2741.0,0,89
3,10.0,48.0,-14812.0,0,89
4,0.0,93.0,1890.0,0,87
4,10.0,41.0,-16233.0,0,87
4,0.0,93.0,1891.0,0,87
4,10.0,39.0,-16535.0,0,87
4,0.0,93.0,1846.0,0,87
4,10.0,40.0,-16483.0,0,87
4,0.0,93.0,1923.0,0,87
4,10.0,40.0,-16439.0,0,87
4,0.0,93.0,1873.0,0,87
4,10.0,40.0,-16344.0,0,87
4,0.0,93.0,1814.0,0,87
4,10.0,38.0,-16859.0,0,87
4,0.0,93.0,1888.0,0,87
4,10.0,40.0,-16460.0,0,87
4,0.0,93.0,1935.0,0,87
4,10.0,39.0,-16540.0,0,87
4,0.0,93.0,1878.0,0,87
4,10.0,39.0,-16557.0,0,87
4,0.0,93.0,1857.0,0,87
4,10.0,40.0,-16581.0,0,87
4,0.0,93.0,1896.0,0,87
4,10.0,39.0,-16471.0,0,87
4,0.0,93.0,1844.0,0,87
4,10.0,38.0,-16731.0,0,87
4,0.0,93.0,1996.0,0,87
4,10.0,41.0,-16378.0,0,87
4,0.0,93.0,1907.0,0,87
4,10.0,39.0,-16518.0,0,87
4,0.0,93.0,1847.0,0,87
4,10.0,39.0,-16618.0,0,87
4,0.0,93.0,1905.0,0,87
4,10.0,39.0,-16635.0,0,87
4,0.0,93.0,1918.0,0,87
4,10.0,40.0,-16441.0,0,87
4,0.0,93.0,1892.0,0,87
4,10.0,39.0,-16571.0,0,87
4,0.0,93.0,1882.0,0,87
4,10.0,40.0,-16582.0,0,87
4,0.0,93.0,1916.0,0,87
4,10.0,39.0,-16480.0,0,87
4,0.0,93.0,1926.0,0,87
4,10.0,40.0,-16585.0,0,87
4,0.0,93.0,1906.0,0,87
4,10.0,42.0,-16240.0,0,87
4,0.0,93.0,1860.0,0,87
4,10.0,39.0,-16724.0,0,87
4,0.0,93.0,1956.0,0,87
4,10.0,41.0,-16339.0,0,87
4,0.0,93.0,1910.0,0,87
4,10.0,41.0,-16419.0,0,87
5,10.0,35.0,-17268.0,0,85
5,10.0,35.0,-17317.0,0,85
5,10.0,36.0,-17120.0,0,85
5,10.0,38.0,-17005.0,0,85
5,10.0,37.0,-17042.0,0,85
5,10.0,39.0,-16903.0,0,85
5,10.0,37.0,-17060.0,0,85
5,10.0,36.0,-17222.0,0,85
5,10.0,42.0,-15974.0,0,85
5,10.0,36.0,-17472.0,0,85
5,10.0,37.0,-17038.0,0,85
5,10.0,36.0,-17910.0,0,85
5,10.0,38.0,-18100.0,0,85
5,0.0,91.0,1126.0,0,85
5,10.0,45.0,-17370.0,0,85
5,0.0,88.0,2344.0,0,85
5,10.0,50.0,-14513.0,0,85
5,0.0,88.0,2313.0,0,85
5,10.0,49.0,-14631.0,0,85
5,0.0,88.0,2281.0,0,85
5,10.0,49.0,-14482.0,0,85
5,0.0,88.0,2283.0,0,85
5,10.0,49.0,-14506.0,0,85
5,0.0,88.0,2278.0,0,85
5,10.0,48.0,-14641.0,0,85
5,0.0,88.0,2495.0,0,85
5,10.0,50.0,-14430.0,0,85
5,0.0,88.0,2449.0,0,85
5,10.0,50.0,-14363.0,0,85
