trial,register,rdistance,strength,edistance
0,0.0,139.0,-612.0,145
0,0.0,139.0,-596.0,145
0,0.0,139.0,-515.0,145
0,0.0,139.0,-527.0,145
0,0.0,139.0,-580.0,145
0,0.0,139.0,-564.0,145
0,0.0,139.0,-695.0,145
0,0.0,139.0,-538.0,145
0,0.0,139.0,-561.0,145
0,0.0,140.0,-678.0,145
0,0.0,139.0,-580.0,145
0,0.0,139.0,-659.0,145
0,0.0,139.0,-709.0,145
0,0.0,139.0,-774.0,145
0,0.0,140.0,-533.0,145
0,0.0,140.0,-635.0,145
0,0.0,139.0,-561.0,145
0,0.0,139.0,-519.0,145
0,0.0,139.0,-629.0,145
0,0.0,139.0,-744.0,145
0,0.0,139.0,-591.0,145
0,0.0,139.0,-575.0,145
0,0.0,140.0,-626.0,145
0,0.0,140.0,-647.0,145
0,0.0,139.0,-579.0,145
0,0.0,139.0,-583.0,145
0,0.0,139.0,-682.0,145
0,0.0,139.0,-768.0,145
0,0.0,139.0,-700.0,145
0,0.0,139.0,-577.0,145
0,0.0,139.0,-640.0,145
0,0.0,139.0,-612.0,145
0,0.0,139.0,-691.0,145
0,0.0,140.0,-670.0,145
0,0.0,139.0,-629.0,145
0,0.0,139.0,-609.0,145
0,0.0,139.0,-762.0,145
0,0.0,139.0,-610.0,145
0,0.0,140.0,-594.0,145
0,0.0,139.0,-634.0,145
0,0.0,139.0,-563.0,145
0,0.0,139.0,-770.0,145
0,0.0,139.0,-683.0,145
0,0.0,139.0,-580.0,145
0,0.0,139.0,-498.0,145
0,0.0,139.0,-664.0,145
0,0.0,139.0,-632.0,145
0,0.0,139.0,-642.0,145
0,0.0,139.0,-590.0,145
0,0.0,139.0,-601.0,145
1,0.0,134.0,-490.0,140
1,0.0,134.0,-497.0,140
1,0.0,134.0,-619.0,140
1,0.0,134.0,-440.0,140
1,0.0,134.0,-418.0,140
1,0.0,134.0,-489.0,140
1,0.0,134.0,-454.0,140
1,0.0,134.0,-551.0,140
1,0.0,134.0,-604.0,140
1,0.0,134.0,-470.0,140
1,0.0,134.0,-566.0,140
1,0.0,134.0,-461.0,140
1,0.0,134.0,-631.0,140
1,0.0,134.0,-528.0,140
1,0.0,134.0,-543.0,140
1,0.0,134.0,-571.0,140
1,0.0,134.0,-516.0,140
1,0.0,134.0,-460.0,140
1,0.0,134.0,-534.0,140
1,0.0,134.0,-477.0,140
1,0.0,134.0,-515.0,140
1,0.0,134.0,-512.0,140
1,0.0,134.0,-579.0,140
1,0.0,134.0,-516.0,140
1,0.0,134.0,-417.0,140
1,0.0,134.0,-511.0,140
1,0.0,134.0,-562.0,140
1,0.0,134.0,-692.0,140
1,0.0,134.0,-455.0,140
1,0.0,134.0,-459.0,140
1,0.0,134.0,-634.0,140
1,0.0,134.0,-524.0,140
1,0.0,134.0,-622.0,140
1,0.0,134.0,-580.0,140
1,0.0,134.0,-483.0,140
1,0.0,134.0,-550.0,140
1,0.0,134.0,-511.0,140
1,0.0,134.0,-546.0,140
1,0.0,134.0,-580.0,140
1,0.0,134.0,-511.0,140
1,0.0,134.0,-633.0,140
1,0.0,134.0,-631.0,140
1,0.0,134.0,-522.0,140
1,0.0,134.0,-541.0,140
1,0.0,134.0,-726.0,140
1,0.0,134.0,-472.0,140
1,0.0,134.0,-514.0,140
1,0.0,134.0,-685.0,140
1,0.0,134.0,-481.0,140
1,0.0,134.0,-597.0,140
2,0.0,130.0,-672.0,135
2,0.0,129.0,-541.0,135
2,0.0,129.0,-575.0,135
2,0.0,129.0,-532.0,135
2,0.0,129.0,-522.0,135
2,0.0,129.0,-443.0,135
2,0.0,129.0,-502.0,135
2,0.0,130.0,-631.0,135
2,0.0,129.0,-587.0,135
2,0.0,129.0,-578.0,135
2,0.0,129.0,-487.0,135
2,0.0,129.0,-564.0,135
2,0.0,130.0,-499.0,135
2,0.0,130.0,-562.0,135
2,0.0,129.0,-650.0,135
2,0.0,129.0,-570.0,135
2,0.0,130.0,-578.0,135
2,0.0,129.0,-395.0,135
2,0.0,129.0,-574.0,135
2,0.0,129.0,-482.0,135
2,0.0,130.0,-552.0,135
2,0.0,129.0,-601.0,135
2,0.0,129.0,-570.0,135
2,0.0,129.0,-610.0,135
2,0.0,129.0,-551.0,135
2,0.0,129.0,-493.0,135
2,0.0,129.0,-595.0,135
2,0.0,129.0,-573.0,135
2,0.0,129.0,-553.0,135
2,0.0,129.0,-733.0,135
2,0.0,129.0,-522.0,135
2,0.0,129.0,-624.0,135
2,0.0,129.0,-608.0,135
2,0.0,129.0,-539.0,135
2,0.0,129.0,-490.0,135
2,0.0,129.0,-501.0,135
2,0.0,129.0,-647.0,135
2,0.0,129.0,-682.0,135
2,0.0,129.0,-447.0,135
2,0.0,129.0,-694.0,135
2,0.0,129.0,-666.0,135
2,0.0,129.0,-655.0,135
2,0.0,129.0,-683.0,135
2,0.0,129.0,-559.0,135
2,0.0,130.0,-673.0,135
2,0.0,129.0,-689.0,135
2,0.0,129.0,-671.0,135
2,0.0,129.0,-618.0,135
2,0.0,129.0,-736.0,135
2,0.0,130.0,-648.0,135
3,0.0,124.0,-1764.0,130
3,0.0,124.0,-1673.0,130
3,0.0,124.0,-1672.0,130
3,0.0,124.0,-1651.0,130
3,0.0,124.0,-1684.0,130
3,0.0,124.0,-1603.0,130
3,0.0,124.0,-1632.0,130
3,0.0,124.0,-1649.0,130
3,0.0,124.0,-1736.0,130
3,0.0,124.0,-1720.0,130
3,0.0,124.0,-1708.0,130
3,0.0,124.0,-1708.0,130
3,0.0,124.0,-1610.0,130
3,0.0,124.0,-1605.0,130
3,0.0,124.0,-1687.0,130
3,0.0,124.0,-1680.0,130
3,0.0,124.0,-1595.0,130
3,0.0,124.0,-1639.0,130
3,0.0,124.0,-1737.0,130
3,0.0,123.0,-1767.0,130
3,0.0,124.0,-1638.0,130
3,0.0,124.0,-1695.0,130
3,0.0,124.0,-1752.0,130
3,0.0,123.0,-1655.0,130
3,0.0,124.0,-1732.0,130
3,0.0,123.0,-1704.0,130
3,0.0,124.0,-1671.0,130
3,0.0,124.0,-1772.0,130
3,0.0,123.0,-1610.0,130
3,0.0,124.0,-1633.0,130
3,0.0,124.0,-1722.0,130
3,0.0,123.0,-1778.0,130
3,0.0,123.0,-1873.0,130
3,0.0,124.0,-1666.0,130
3,0.0,124.0,-1687.0,130
3,0.0,124.0,-1802.0,130
3,0.0,124.0,-1821.0,130
3,0.0,124.0,-1721.0,130
3,0.0,123.0,-1734.0,130
3,0.0,123.0,-1716.0,130
3,0.0,124.0,-1611.0,130
3,0.0,124.0,-1649.0,130
