trial,register,rdistance,strength,recalibrated,edistance
0,11.0,7.0,6.5,0,100
0,12.0,7.0,6.1,0,100
0,13.0,6.2,3.1,0,100
0,14.0,6.1,2.1,0,100
0,15.0,5.4,1.3,0,100
0,16.0,4.7,1.2,0,100
0,17.0,4.3,4.0,0,100
0,18.0,5.1,5.3,0,100
0,19.0,5.6,7.1,0,100
0,20.0,7.7,11.1,0,100
0,21.0,12.5,12.7,0,100
0,22.0,14.9,16.200001,0,100
0,23.0,17.299999,19.299999,0,100
0,24.0,16.4,26.5,0,100
0,25.0,9.6,38.299999,0,100
0,26.0,0.0,58.200001,0,100
0,27.0,0.0,87.400002,0,100
0,28.0,0.0,133.5,0,100
0,29.0,0.0,191.800003,0,100
0,30.0,0.0,245.5,0,100
0,31.0,0.0,293.200012,0,100
0,32.0,0.0,352.0,0,100
0,33.0,0.0,415.600006,0,100
0,34.0,0.0,464.299988,0,100
0,35.0,0.0,516.200012,0,100
0,36.0,0.0,541.200012,0,100
0,37.0,0.0,607.200012,0,100
0,38.0,0.0,602.400024,0,100
0,39.0,0.0,590.700012,0,100
0,40.0,0.0,581.299988,0,100
0,41.0,0.0,552.400024,0,100
0,42.0,0.0,541.700012,0,100
0,43.0,0.0,508.899994,0,100
0,44.0,0.0,445.5,0,100
0,45.0,0.0,402.100006,0,100
0,46.0,0.0,363.5,0,100
0,47.0,0.0,318.0,0,100
0,48.0,0.0,286.899994,0,100
0,49.0,0.0,245.600006,0,100
0,50.0,0.0,195.0,0,100
0,51.0,0.0,168.600006,0,100
0,52.0,0.0,118.599998,0,100
0,0.0,5424.799805,-2904.800049,0,100
0,1.0,0.0,63.099998,0,100
0,2.0,0.0,51.799999,0,100
0,3.0,1.3,43.900002,0,100
0,4.0,3.1,32.598999,0,100
0,5.0,5.8,27.299999,0,100
0,6.0,8.6,21.0,0,100
0,7.0,6.8,16.4,0,100
0,8.0,7.3,12.7,0,100
0,9.0,6.8,10.0,0,100
0,10.0,7.3,8.2,0,100
0,11.0,7.2,7.4,0,100
0,12.0,6.3,5.6,0,100
0,13.0,6.1,3.1,0,100
0,14.0,5.9,2.1,0,100
0,15.0,5.4,1.4,0,100
0,16.0,3.5,1.3,0,100
