trial,register,rdistance,strength,edistance
0,0.0,92.0,-4040.0,100
0,0.0,92.0,-2951.0,100
0,0.0,93.0,-3400.0,100
0,0.0,93.0,-12567.0,100
0,0.0,92.0,-13164.0,100
0,0.0,93.0,-12913.0,100
0,0.0,93.0,-12031.0,100
0,0.0,93.0,-12195.0,100
0,0.0,93.0,-11212.0,100
0,0.0,92.0,-11215.0,100
0,0.0,86.0,-8492.0,100
0,0.0,94.0,-8307.0,100
0,0.0,92.0,-11700.0,100
0,0.0,93.0,-11513.0,100
0,0.0,93.0,-11140.0,100
0,0.0,92.0,-11498.0,100
0,0.0,93.0,-11306.0,100
0,0.0,92.0,-11749.0,100
0,0.0,93.0,-11644.0,100
0,0.0,92.0,-11075.0,100
0,0.0,94.0,-11842.0,100
0,0.0,92.0,-11245.0,100
0,0.0,93.0,-11271.0,100
0,0.0,92.0,-11451.0,100
0,0.0,93.0,-10862.0,100
0,0.0,92.0,-11208.0,100
0,0.0,93.0,-11726.0,100
0,0.0,93.0,-11711.0,100
0,0.0,92.0,-11254.0,100
0,0.0,93.0,-11473.0,100
0,0.0,92.0,-11316.0,100
0,0.0,92.0,-11556.0,100
0,0.0,93.0,-11504.0,100
0,0.0,93.0,-11560.0,100
0,0.0,92.0,-10910.0,100
1,0.0,93.0,-15383.0,98
1,0.0,87.0,-15631.0,98
1,0.0,82.0,-12232.0,98
1,0.0,66.0,-23060.0,98
1,0.0,67.0,-20726.0,98
1,0.0,90.0,-2393.0,98
1,0.0,90.0,-2324.0,98
1,0.0,84.0,-7232.0,98
1,0.0,94.0,-10066.0,98
2,0.0,90.0,-5979.0,96
2,0.0,90.0,-5800.0,96
2,0.0,90.0,-5778.0,96
2,0.0,90.0,-5849.0,96
2,0.0,90.0,-5883.0,96
2,0.0,90.0,-5806.0,96
2,0.0,90.0,-5923.0,96
2,0.0,91.0,-6093.0,96
2,0.0,91.0,-5681.0,96
2,0.0,91.0,-6079.0,96
2,0.0,90.0,-5519.0,96
2,0.0,91.0,-5912.0,96
2,0.0,91.0,-5882.0,96
2,0.0,91.0,-5831.0,96
2,0.0,90.0,-5924.0,96
2,0.0,91.0,-6094.0,96
2,0.0,90.0,-5907.0,96
2,0.0,90.0,-5841.0,96
2,0.0,91.0,-5994.0,96
2,0.0,90.0,-6014.0,96
2,0.0,90.0,-5691.0,96
2,0.0,91.0,-5720.0,96
2,0.0,90.0,-5768.0,96
2,0.0,90.0,-5805.0,96
2,0.0,90.0,-5755.0,96
2,0.0,90.0,-5555.0,96
2,0.0,91.0,-5876.0,96
2,0.0,90.0,-5589.0,96
2,0.0,90.0,-5649.0,96
2,0.0,91.0,-5673.0,96
2,0.0,91.0,-6075.0,96
2,0.0,91.0,-6077.0,96
2,0.0,90.0,-6185.0,96
2,0.0,90.0,-5660.0,96
2,0.0,90.0,-5730.0,96
2,0.0,91.0,-5891.0,96
2,0.0,90.0,-5884.0,96
2,0.0,90.0,-5812.0,96
2,0.0,90.0,-5939.0,96
2,0.0,90.0,-5841.0,96
2,0.0,91.0,-5625.0,96
2,0.0,90.0,-6011.0,96
2,0.0,91.0,-5544.0,96
2,0.0,90.0,-6239.0,96
2,0.0,90.0,-5844.0,96
2,0.0,90.0,-5699.0,96
2,0.0,90.0,-5934.0,96
2,0.0,91.0,-5983.0,96
2,0.0,91.0,-5643.0,96
2,0.0,91.0,-5725.0,96
3,0.0,88.0,-3906.0,94
3,0.0,88.0,-3929.0,94
3,0.0,88.0,-4371.0,94
3,0.0,89.0,-4141.0,94
3,0.0,88.0,-4071.0,94
3,0.0,88.0,-4330.0,94
3,0.0,88.0,-4306.0,94
3,0.0,88.0,-3969.0,94
3,0.0,88.0,-4151.0,94
3,0.0,88.0,-3946.0,94
3,0.0,88.0,-4151.0,94
3,0.0,89.0,-4030.0,94
3,0.0,88.0,-4078.0,94
3,0.0,88.0,-4096.0,94
3,0.0,88.0,-4158.0,94
3,0.0,88.0,-4131.0,94
3,0.0,88.0,-4054.0,94
3,0.0,88.0,-4225.0,94
3,0.0,88.0,-3926.0,94
3,0.0,89.0,-3981.0,94
3,0.0,88.0,-4350.0,94
3,0.0,88.0,-4070.0,94
3,0.0,88.0,-4168.0,94
3,0.0,88.0,-4081.0,94
3,0.0,88.0,-4183.0,94
3,0.0,88.0,-3979.0,94
3,0.0,88.0,-4159.0,94
3,0.0,88.0,-4188.0,94
3,0.0,88.0,-3937.0,94
3,0.0,88.0,-4125.0,94
3,0.0,89.0,-3985.0,94
3,0.0,88.0,-3960.0,94
3,0.0,88.0,-4161.0,94
3,0.0,88.0,-4079.0,94
3,0.0,88.0,-4075.0,94
3,0.0,88.0,-4097.0,94
3,0.0,88.0,-4173.0,94
3,0.0,88.0,-3940.0,94
3,0.0,88.0,-4213.0,94
3,0.0,88.0,-3951.0,94
3,0.0,88.0,-3932.0,94
3,0.0,88.0,-4035.0,94
3,0.0,88.0,-3883.0,94
3,0.0,88.0,-4163.0,94
3,0.0,88.0,-4202.0,94
3,0.0,88.0,-4130.0,94
3,0.0,88.0,-4410.0,94
3,0.0,88.0,-3746.0,94
3,0.0,88.0,-4071.0,94
3,0.0,88.0,-4017.0,94
4,0.0,72.0,-11673.0,92
4,0.0,72.0,-11869.0,92
4,0.0,72.0,-12024.0,92
4,0.0,72.0,-11899.0,92
4,0.0,72.0,-11656.0,92
4,0.0,72.0,-11689.0,92
4,0.0,72.0,-11899.0,92
4,0.0,71.0,-11804.0,92
4,0.0,72.0,-11693.0,92
4,0.0,73.0,-11525.0,92
4,0.0,72.0,-11673.0,92
4,0.0,72.0,-11707.0,92
4,0.0,72.0,-11721.0,92
4,0.0,72.0,-11761.0,92
4,0.0,72.0,-11873.0,92
4,0.0,73.0,-11387.0,92
4,0.0,73.0,-11537.0,92
4,0.0,72.0,-11777.0,92
4,0.0,72.0,-11592.0,92
4,0.0,72.0,-11596.0,92
4,0.0,73.0,-11442.0,92
4,0.0,73.0,-11727.0,92
4,0.0,73.0,-11546.0,92
4,0.0,73.0,-11622.0,92
4,0.0,72.0,-11754.0,92
4,0.0,72.0,-11754.0,92
4,0.0,72.0,-11714.0,92
4,0.0,72.0,-11727.0,92
4,0.0,72.0,-11711.0,92
4,0.0,73.0,-11559.0,92
4,0.0,72.0,-11814.0,92
4,0.0,72.0,-11763.0,92
4,0.0,72.0,-11847.0,92
4,0.0,72.0,-11748.0,92
4,0.0,72.0,-11951.0,92
4,0.0,72.0,-11808.0,92
4,0.0,72.0,-11884.0,92
4,0.0,72.0,-12053.0,92
4,0.0,72.0,-11680.0,92
4,0.0,72.0,-11627.0,92
4,0.0,72.0,-11635.0,92
4,0.0,72.0,-11853.0,92
4,0.0,72.0,-11656.0,92
4,0.0,72.0,-11706.0,92
4,0.0,72.0,-11711.0,92
4,0.0,72.0,-11639.0,92
4,0.0,72.0,-11855.0,92
4,0.0,72.0,-11757.0,92
4,0.0,72.0,-11749.0,92
4,0.0,72.0,-11662.0,92
5,0.0,76.0,-6925.0,90
5,0.0,75.0,-7129.0,90
5,0.0,78.0,-6930.0,90
5,0.0,74.0,-7287.0,90
5,0.0,76.0,-7033.0,90
5,0.0,77.0,-6936.0,90
5,0.0,77.0,-6651.0,90
5,0.0,76.0,-6904.0,90
5,0.0,77.0,-6779.0,90
5,0.0,76.0,-7062.0,90
5,0.0,78.0,-6531.0,90
5,0.0,75.0,-7122.0,90
5,0.0,78.0,-6768.0,90
5,0.0,77.0,-6669.0,90
5,0.0,74.0,-7299.0,90
5,0.0,76.0,-6974.0,90
5,0.0,76.0,-6864.0,90
5,0.0,76.0,-7037.0,90
5,0.0,76.0,-6938.0,90
5,0.0,78.0,-6608.0,90
5,0.0,77.0,-6727.0,90
5,0.0,75.0,-7041.0,90
5,0.0,76.0,-6925.0,90
5,0.0,78.0,-6618.0,90
5,0.0,75.0,-7289.0,90
5,0.0,78.0,-6656.0,90
5,0.0,76.0,-6977.0,90
5,0.0,78.0,-6521.0,90
5,0.0,77.0,-6689.0,90
5,0.0,76.0,-6670.0,90
5,0.0,76.0,-6888.0,90
5,0.0,78.0,-6695.0,90
5,0.0,76.0,-6820.0,90
5,0.0,80.0,-6345.0,90
5,0.0,78.0,-6562.0,90
5,0.0,76.0,-6849.0,90
5,0.0,77.0,-6539.0,90
5,0.0,76.0,-6868.0,90
5,0.0,76.0,-7026.0,90
5,0.0,77.0,-6766.0,90
5,0.0,76.0,-6865.0,90
5,0.0,75.0,-7311.0,90
5,0.0,76.0,-6761.0,90
5,0.0,77.0,-6820.0,90
5,0.0,75.0,-7048.0,90
5,0.0,76.0,-7016.0,90
5,0.0,76.0,-6970.0,90
5,0.0,76.0,-6986.0,90
5,0.0,76.0,-6916.0,90
5,0.0,80.0,-6314.0,90
6,0.0,65.0,-4699.0,88
6,0.0,65.0,-4782.0,88
6,0.0,64.0,-4813.0,88
6,0.0,65.0,-4687.0,88
6,0.0,64.0,-4803.0,88
6,0.0,64.0,-4849.0,88
6,0.0,64.0,-4789.0,88
6,0.0,65.0,-4695.0,88
6,0.0,64.0,-4764.0,88
6,0.0,65.0,-4639.0,88
0,0.0,85.0,-8335.0,100
0,0.0,81.0,1152.0,100
0,0.0,81.0,978.0,100
